0
1
2
3
4
3
4
4
5
1
5
5
4
6
6
2
2
3
3
6
3
5
4
0
5
7
5
2
6
6
4
8
5
7
8
8
6
4
5
6
5
7
6
6
4
6
8
5
7
7
5
6
6
6
5
6
6
5
7
5
6
9
8
4
7
6
2
10
6
7
9
7
8
9
5
7
6
8
7
8
7
8
7
7
3
4
8
7
8
8
9
3
7
7
4
9
8
6
9
7
10
8
7
10
1
9
7
9
9
7
10
3
9
9
5
10
5
3
7
8
11
10
9
7
10
6
8
10
9
6
8
10
9
11
12
11
10
8
9
9
7
9
6
10
7
8
8
6
7
7
9
10
9
10
10
9
8
5
11
7
8
8
10
11
1
7
10
7
7
12
9
6
11
11
12
8
10
4
8
7
9
7
7
11
8
11
6
4
9
8
8
8
8
10
11
8
11
9
11
8
9
9
3
8
10
4
12
7
9
9
10
5
5
6
10
8
7
11
8
9
7
9
9
8
11
11
10
7
8
10
11
8
7
13
10
9
9
9
9
10
8
11
6
6
10
12
5
7
9
13
10
7
6
7
8
2
10
7
5
8
8
10
10
9
11
6
13
13
10
12
11
10
8
6
8
12
11
11
10
9
7
9
13
5
9
8
10
6
8
5
9
14
7
9
7
9
13
12
8
7
5
8
8
10
12
13
10
10
9
9
8
8
14
10
6
7
10
10
11
5
11
10
11
10
10
10
13
10
7
8
11
11
9
3
9
7
8
12
6
15
9
11
13
9
4
9
14
3
10
4
8
11
13
13
7
8
7
12
8
8
10
13
3
7
6
11
11
3
10
10
8
12
4
11
11
13
8
11
5
4
4
9
7
9
5
9
11
5
9
10
9
4
11
11
9
4
11
11
9
5
11
9
13
7
6
10
7
4
11
9
13
5
12
10
8
5
8
11
9
12
4
9
13
11
4
7
9
9
10
7
12
11
7
6
11
6
13
15
10
8
10
7
10
10
4
8
9
12
9
6
11
10
8
9
13
10
14
14
12
12
6
6
14
15
11
10
8
8
13
8
10
11
8
14
4
8
9
5
6
5
8
14
10
12
10
14
10
9
8
9
12
8
11
5
9
5
10
9
15
10
13
9
4
13
9
15
11
4
8
12
10
10
10
8
8
8
10
10
11
10
11
11
7
4
3
8
6
13
9
8
14
8
10
4
9
9
14
5
15
8
11
9
10
11
8
11
10
15
9
11
13
5
5
10
7
6
9
11
7
14
14
6
4
10
9
9
13
11
12
13
9
7
13
11
3
14
11
10
8
7
6
7
12
8
15
4
8
5
15
12
9
8
9
13
8
12
10
12
14
7
12
8
14
14
13
12
14
4
8
12
9
15
10
14
12
9
8
13
10
11
9
6
14
6
13
3
9
11
14
8
10
9
2
8
7
13
6
7
7
14
5
9
10
10
9
6
8
8
11
9
11
15
8
9
10
3
8
10
13
12
8
16
16
9
7
11
9
8
11
11
6
9
10
15
9
9
9
13
8
9
9
14
10
11
9
14
9
12
11
7
6
11
9
15
16
12
8
16
3
11
10
8
12
3
7
9
8
9
11
16
10
12
10
14
13
14
6
14
9
5
5
9
9
9
4
8
11
12
9
4
12
8
11
13
7
8
11
9
9
4
4
15
10
6
8
10
12
6
16
5
3
9
9
13
12
3
8
8
10
7
10
15
7
9
5
12
14
12
7
7
9
8
10
9
9
3
14
9
8
9
10
7
5
12
8
11
11
1
14
8
1
7
16
11
9
12
5
8
13
8
7
7
10
5
8
11
10
12
4
9
8
14
11
8
6
4
7
9
14
10
12
6
11
7
11
9
13
11
3
6
16
7
9
4
11
8
8
15
14
9
14
10
7
6
9
13
9
10
4
5
10
1
15
9
8
8
7
9
12
9
11
9
9
10
14
8
9
13
3
10
8
9
10
7
4
9
9
9
11
12
13
8
8
11
10
10
5
10
17
8
8
4
13
10
15
8
9
14
13
11
10
11
4
8
7
10
12
10
5
7
4
16
14
7
11
11
14
10
9
10
13
11
10
15
11
14
9
9
16
12
7
8
7
2
10
10
10
11
8
14
10
8
9
8
11
9
8
2
9
13
7
10
10
4
7
6
6
9
7
11
9
5
10
10
13
8
8
4
14
11
3
11
14
11
14
5
12
9
9
8
15
4
9
10
9
7
9
11
10
4
11
7
8
6
8
9
6
9
8
8
